Date,Title,URL
"October 18, 2023","Press Gaggle by President Biden and NSC Coordinator for Strategic Communications John Kirby | Ramstein Air Base, Germany",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/10/18/press-gaggle-by-president-biden-and-nsc-coordinator-for-strategic-communications-john-kirby-ramstein-air-base-germany/
"October 18, 2023","Remarks by President Biden at Community Engagement to Meet with Israelis Impacted or Involved in the Response to the October 7th Terrorist Attacks | Tel Aviv, Israel",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/10/18/remarks-by-president-biden-at-community-engagement-to-meet-with-israelis-impacted-or-involved-in-the-response-to-the-october-7th-terrorist-attacks-tel-aviv-israel/
"October 18, 2023","Remarks by President Biden on the October 7th Terrorist Attacks and the Resilience of the State of Israel and its People | Tel Aviv, Israel",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/10/18/remarks-by-president-biden-on-the-october-7th-terrorist-attacks-and-the-resilience-of-the-state-of-israel-and-its-people-tel-aviv-israel/
"October 18, 2023","Remarks by President Biden and Prime Minister Benjamin Netanyahu of Israel Before Expanded Bilateral Meeting | Tel Aviv, Israel",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/10/18/remarks-by-president-biden-and-prime-minister-benjamin-netanyahu-of-israel-before-expanded-bilateral-meeting-tel-aviv-israel/
"October 18, 2023","Remarks by President Biden and Prime Minister Netanyahu of Israel Before Bilateral Meeting | Tel Aviv, Israel",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/10/18/remarks-by-president-biden-and-prime-minister-netanyahu-of-israel-before-bilateral-meeting-tel-aviv-israel/
"October 10, 2023",Remarks by President Biden at the U.S. Fire Administrator’s Summit on Fire Prevention and Control,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/10/10/remarks-by-president-biden-at-the-u-s-fire-administrators-summit-on-fire-prevention-and-control/
"October 10, 2023",Remarks by President Biden on the Terrorist Attacks in Israel,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/10/10/remarks-by-president-biden-on-the-terrorist-attacks-in-israel-2/
"October 07, 2023",Remarks by President Biden on the Terrorist Attacks In Israel,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/10/07/remarks-by-president-biden-on-the-terrorist-attacks-in-israel/
"October 05, 2023",Remarks by President Biden Before National Security Team Briefing on Ukraine,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/10/05/remarks-by-president-biden-before-national-security-team-briefing-on-ukraine/
"September 25, 2023",Remarks by President Biden and Prime Minister Mark Brown of the Cook Islands Before Meeting with Pacific Islands Forum Leaders,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/09/25/remarks-by-president-biden-and-prime-minister-mark-brown-of-the-cook-islands-before-meeting-with-pacific-islands-forum-leaders/
"September 21, 2023",Remarks by President Biden and President Volodymyr Zelenskyy of Ukraine Before Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/09/21/remarks-by-president-biden-and-president-volodymyr-zelenskyy-of-ukraine-before-bilateral-meeting-3/
"September 21, 2023",Remarks by President Biden and President Volodymyr Zelenskyy of Ukraine After Expanded Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/09/21/remarks-by-president-biden-and-president-volodymyr-zelenskyy-of-ukraine-after-expanded-bilateral-meeting/
"September 20, 2023","Remarks by President Biden, President Lula of Brazil, and Director-General Houngbo of the ILO Launching the Partnership for Workers’ Rights | New York, NY",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/09/20/remarks-by-president-biden-president-lula-of-brazil-and-director-general-houngbo-of-the-ilo-launching-the-partnership-for-workers-rights-new-york-ny/
"September 20, 2023","Remarks by President Biden and President Luiz Inácio Lula da Silva of Brazil Before Bilateral Meeting | New York, NY",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/09/20/remarks-by-president-biden-and-president-luiz-inacio-lula-da-silva-of-brazil-before-bilateral-meeting-new-york-ny/
"September 20, 2023","Remarks by President Biden and Prime Minister Benjamin Netanyahu of Israel Before Bilateral Meeting | New York, NY",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/09/20/remarks-by-president-biden-and-prime-minister-benjamin-netanyahu-of-israel-before-bilateral-meeting-new-york-ny/
"September 19, 2023","Remarks by President Biden at the United Nations General Assembly Leaders’ Reception | New York, NY",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/09/19/remarks-by-president-biden-at-the-united-nations-general-assembly-leaders-reception-new-york-ny/
"September 19, 2023",Remarks by President Biden After Central Asia 5 + 1 Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/09/19/remarks-by-president-biden-after-central-asia-5-1-meeting/
"September 19, 2023","Remarks by President Biden Before the 78th Session of the United Nations General Assembly | New York, NY",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/09/19/remarks-by-president-biden-before-the-78th-session-of-the-united-nations-general-assembly-new-york-ny/
"September 11, 2023","Remarks by President Biden and President Võ Văn Thưởng of Vietnam Before Bilateral Meeting | Hanoi, Vietnam",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/09/11/remarks-by-president-biden-and-president-vo-van-thuong-of-vietnam-before-bilateral-meeting-hanoi-vietnam/
"September 11, 2023",Remarks by President Biden and President Võ Văn Thưởng of Vietnam at a State Luncheon,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/09/11/remarks-by-president-biden-and-president-vo-van-thuong-of-vietnam-at-a-state-luncheon/
"September 11, 2023",Remarks by President Biden at Roundtable Meeting with CEOs,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/09/11/remarks-by-president-biden-at-roundtable-meeting-with-ceos/
"September 11, 2023",Remarks by President Biden and Prime Minister Phạm Minh Chính of Vietnam Before Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/09/11/remarks-by-president-biden-and-prime-minister-pham-minh-chinh-of-vietnam-before-bilateral-meeting/
"September 10, 2023",Remarks by President Biden and General Secretary Nguyễn Phú Trọng of the Communist Party of Vietnam Before Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/09/10/remarks-by-president-biden-and-general-secretary-nguyen-phu-trong-of-the-communist-party-of-vietnam-before-bilateral-meeting/
"September 10, 2023",Remarks by President Biden and General Secretary Nguyễn Phú Trọng of the Communist Party of Vietnam in Joint Press Statements,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/09/10/remarks-by-president-biden-and-general-secretary-nguyen-phu-trong-of-the-communist-party-of-vietnam-in-joint-press-statements/
"September 09, 2023",Remarks by President Biden at Meeting for Partnership for Global Infrastructure and Investment,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/09/09/remarks-by-president-biden-at-meeting-for-partnership-for-global-infrastructure-and-investment/
"August 29, 2023",Remarks by President Biden and President Rodrigo Chaves Robles of Costa Rica Before Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/08/29/remarks-by-president-biden-and-president-rodrigo-chaves-robles-of-costa-rica-before-bilateral-meeting/
"August 18, 2023","Remarks by President Biden, President Yoon Suk Yeol of the Republic of Korea, and Prime Minister Kishida Fumio of Japan in Joint Press Conference | Camp David, MD",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/08/18/remarks-by-president-biden-president-yoon-suk-yeol-of-the-republic-of-korea-and-prime-minister-kishida-fumio-of-japan-in-joint-press-conference-camp-david-md/
"August 18, 2023","Remarks by President Biden, President Yoon Suk Yeol of the Republic of Korea, and Prime Minister Kishida Fumio of Japan Before Trilateral Meeting | Camp David, MD",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/08/18/remarks-by-president-biden-president-yoon-suk-yeol-of-the-republic-of-korea-and-prime-minister-kishida-fumio-of-japan-before-trilateral-meeting-camp-david-md/
"July 27, 2023",Remarks by President Biden and Prime Minister Meloni of the Italian Republic Before Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/07/27/remarks-by-president-biden-and-prime-minister-meloni-of-the-italian-republic-before-bilateral-meeting/
"July 18, 2023",Remarks by President Biden and President Isaac Herzog of the State of Israel Before Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/07/18/remarks-by-president-biden-and-president-isaac-herzog-of-the-state-of-israel-before-bilateral-meeting/
"July 13, 2023","Remarks by President Biden and President Sauli Niinistö of the Republic of Finland Before Bilateral Meeting | Helsinki, Finland",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/07/13/remarks-by-president-biden-and-president-sauli-niinisto-of-the-republic-of-finland-before-bilateral-meeting-helsinki-finland/
"July 12, 2023","Remarks by President Biden Before Air Force One Departure | Vilnius, Lithuania",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/07/12/remarks-by-president-biden-before-air-force-one-departure-vilnius-lithuania/
"July 12, 2023","Remarks by President Biden on Supporting Ukraine, Defending Democratic Values, and Taking Action to Address Global Challenges | Vilnius, Lithuania",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/07/12/remarks-by-president-biden-on-supporting-ukraine-defending-democratic-values-and-taking-action-to-address-global-challenges-vilnius-lithuania/
"July 12, 2023","Remarks by President Biden and President Volodymyr Zelenskyy of Ukraine Before Bilateral Meeting | Vilnius, Lithuania",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/07/12/remarks-by-president-biden-and-president-volodymyr-zelenskyy-of-ukraine-before-bilateral-meeting-vilnius-lithuania/
"July 11, 2023","Remarks by President Biden and President Recep Tayyip Erdoğan of the Republic of Turkey Before Bilateral Meeting | Vilnius, Lithuania",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/07/11/remarks-by-president-biden-and-president-recep-tayyip-erdogan-of-the-republic-of-turkey-before-bilateral-meeting-vilnius-lithuania/
"July 11, 2023","Remarks by President Biden and NATO Secretary General Jens Stoltenberg in Official Greeting | Vilnius, Lithuania",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/07/11/remarks-by-president-biden-and-nato-secretary-general-jens-stoltenberg-in-official-greeting-vilnius-lithuania/
"July 11, 2023","Remarks by President Biden and President Gitanas Nausėda of Lithuania Before Bilateral Meeting | Vilnius, Lithuania",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/07/11/remarks-by-president-biden-and-president-gitanas-nauseda-of-lithuania-before-bilateral-meeting-vilnius-lithuania/
"July 10, 2023",Remarks by President Biden and Prime Minister Rishi Sunak of the United Kingdom Before Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/07/10/remarks-by-president-biden-and-prime-minister-rishi-sunak-of-the-united-kingdom-before-bilateral-meeting-3/
"July 05, 2023",Remarks by President Biden and Prime Minister Ulf Kristersson of Sweden Before Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/07/05/remarks-by-president-biden-and-prime-minister-ulf-kristersson-of-sweden-before-bilateral-meeting/
"June 23, 2023",Remarks by President Biden and Prime Minister Modi of the Republic of India in Meeting with Senior Officials and CEOs of Technology Companies,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/06/23/remarks-by-president-biden-and-prime-minister-modi-of-the-republic-of-india-in-meeting-with-senior-officials-and-ceos-of-technology-companies/
"June 22, 2023",Remarks by President Biden and Prime Minister Modi of the Republic of India at State Dinner,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/06/22/remarks-by-president-biden-and-prime-minister-modi-of-the-republic-of-india-at-state-dinner/
"June 22, 2023",Remarks by President Biden and Prime Minister Modi of the Republic of India in Joint Press Conference,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/06/22/remarks-by-president-biden-and-prime-minister-modi-of-the-republic-of-india-in-joint-press-conference/
"June 22, 2023",Remarks by President Biden and Prime Minister Modi of the Republic of India at Arrival Ceremony,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/06/22/remarks-by-president-biden-and-prime-minister-modi-of-the-republic-of-india-at-arrival-ceremony/
"June 22, 2023",Remarks by President Biden and Prime Minister Modi of the Republic of India Before Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/06/22/remarks-by-president-biden-and-prime-minister-modi-of-the-republic-of-india-before-bilateral-meeting-2/
"June 16, 2023",Remarks by President Biden at the National Safer Communities Summit,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/06/16/remarks-by-president-biden-at-the-national-safer-communities-summit/
"June 13, 2023",Remarks by President Biden and NATO Secretary General Jens Stoltenberg Before Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/06/13/remarks-by-president-biden-and-nato-secretary-general-jens-stoltenberg-before-bilateral-meeting/
"June 09, 2023",Remarks by President Biden and First Lady Jill Biden at the Signing of the Executive Order on Advancing Economic Security for Military and Veteran Spouses,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/06/09/remarks-by-president-biden-and-first-lady-jill-biden-at-the-signing-of-the-executive-order-on-advancing-economic-security-for-military-and-veteran-spouses/
"June 08, 2023",Remarks by President Biden and Prime Minister Rishi Sunak of the United Kingdom in Joint Press Conference,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/06/08/remarks-by-president-biden-and-prime-minister-rishi-sunak-of-the-united-kingdom-in-joint-press-conference/
"June 08, 2023",Remarks by President Biden and Prime Minister Rishi Sunak of the United Kingdom Before Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/06/08/remarks-by-president-biden-and-prime-minister-rishi-sunak-of-the-united-kingdom-before-bilateral-meeting-2/
"June 06, 2023",Remarks by President Biden in Cabinet Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/06/06/remarks-by-president-biden-in-cabinet-meeting-4/
"June 05, 2023",Remarks by President Biden and Prime Minister Mette Frederiksen of Denmark Before Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/06/05/remarks-by-president-biden-and-prime-minister-mette-frederiksen-of-denmark-before-bilateral-meeting/
"May 21, 2023",Remarks by President Biden and President Volodymyr Zelenskyy of Ukraine Before Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/05/21/remarks-by-president-biden-and-president-volodymyr-zelenskyy-of-ukraine-before-bilateral-meeting-2/
"May 21, 2023",Remarks by President Biden and President Volodymyr Zelenskyy of Ukraine Before Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/05/21/remarks-by-president-biden-and-president-volodymyr-zelenskyy-of-ukraine-before-bilateral-meeting/
"May 20, 2023","Remarks by President Biden, Prime Minister Kishida, Prime Minister Modi, and Prime Minister Albanese at the Third In-Person Quad Leaders’ Summit",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/05/20/remarks-by-president-biden-prime-minister-kishida-prime-minister-modi-and-prime-minister-albanese-at-the-third-in-person-quad-leaders-summit/
"May 20, 2023",Remarks by President Biden at the Partnership for Global Infrastructure and Investment Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/05/20/remarks-by-president-biden-at-the-partnership-for-global-infrastructure-and-investment-meeting/
"May 20, 2023","Remarks by President Biden and Prime Minister Albanese at Signing of the Australia-U.S. Statement of Intent on Climate, Critical Minerals, and the Clean Energy Transformation",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/05/20/remarks-by-president-biden-and-prime-minister-albanese-at-signing-of-the-australia-u-s-statement-of-intent-on-climate-critical-minerals-and-the-clean-energy-transformation/
"May 20, 2023",Remarks by President Biden and Prime Minister Anthony Albanese of Australia Before Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/05/20/remarks-by-president-biden-and-prime-minister-anthony-albanese-of-australia-before-bilateral-meeting-2/
"May 18, 2023",Remarks by President Biden and Prime Minister Kishida Fumio of Japan Before Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/05/18/remarks-by-president-biden-and-prime-minister-kishida-fumio-of-japan-before-bilateral-meeting/
"May 12, 2023",Remarks by President Biden and President Pedro Sánchez of the Government of Spain Before Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/05/12/remarks-by-president-biden-and-president-pedro-sanchez-of-the-government-of-spain-before-bilateral-meeting/
"May 01, 2023",Remarks by President Biden and President Ferdinand Marcos Jr. of the Philippines Before Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/05/01/remarks-by-president-biden-and-president-ferdinand-marcos-jr-of-the-philippines-before/
"April 27, 2023",Remarks by President Biden and President Yoon Suk Yeol of the Republic of Korea at State Dinner,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/04/27/remarks-by-president-biden-and-president-yoon-suk-yeol-of-the-republic-of-korea-at-state-dinner/
"April 26, 2023",Remarks by President Biden and President Yoon Suk Yeol of the Republic of Korea in Joint Press Conference,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/04/26/remarks-by-president-biden-and-president-yoon-suk-yeol-of-the-republic-of-korea-in-joint-press-conference-2/
"April 26, 2023",Remarks by President Biden and President Yoon Suk Yeol of the Republic of Korea Before Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/04/26/remarks-by-president-biden-and-president-yoon-suk-yeol-of-the-republic-of-korea-before-bilateral-meeting/
"April 26, 2023",Remarks by President Biden and President Yoon Suk Yeol of the Republic of Korea at Arrival Ceremony,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/04/26/remarks-by-president-biden-and-president-yoon-suk-yeol-of-the-republic-of-korea-at-arrival-ceremony/
"April 20, 2023",Remarks by President Biden and President Gustavo Petro of Colombia Before Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/04/20/remarks-by-president-biden-and-president-gustavo-petro-of-colombia-before-bilateral-meeting/
"April 14, 2023",Remarks by President Biden and Taoiseach Leo Varadkar of the Republic of Ireland Before Air Force One Departure,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/04/14/remarks-by-president-biden-and-taoiseach-leo-varadkar-of-the-republic-of-ireland-before-air-force-one-departure/
"April 13, 2023",Remarks by President Biden and Taoiseach Leo Varadkar of the Republic of Ireland Before Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/04/13/remarks-by-president-biden-and-taoiseach-leo-varadkar-of-the-republic-of-ireland-before-bilateral-meeting/
"April 13, 2023",Remarks by President Biden After Tree Planting and Ringing of the Peace Bell,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/04/13/remarks-by-president-biden-after-tree-planting-and-ringing-of-the-peace-bell/
"March 29, 2023",Remarks by President Biden and President Alberto Fernández of Argentina Before Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/03/29/remarks-by-president-biden-and-president-alberto-fernandez-of-argentina-before-bilateral-meeting/
"March 29, 2023",Remarks by President Biden at the Summit for Democracy Virtual Plenary on Democracy Delivering on Global Challenges,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/03/29/remarks-by-president-biden-at-the-summit-for-democracy-virtual-plenary-on-democracy-delivering-on-global-challenges/
"March 27, 2023",Remarks by President Biden at the SBA Women’s Business Summit,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/03/27/remarks-by-president-biden-at-the-sba-womens-business-summit/
"March 24, 2023",Remarks by President Biden and Prime Minister Trudeau of Canada in Joint Press Conference,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/03/24/remarks-by-president-biden-and-prime-minister-trudeau-of-canada-in-joint-press-conference/
"March 24, 2023",Remarks by President Biden and Prime Minister Trudeau of Canada Before Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/03/24/remarks-by-president-biden-and-prime-minister-trudeau-of-canada-before-bilateral-meeting-3/
"March 21, 2023",Remarks by President Biden at the White House Conservation in Action Summit,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/03/21/remarks-by-president-biden-at-the-white-house-conservation-in-action-summit/
"March 17, 2023",Remarks by President Biden and Taoiseach Leo Varadkar of Ireland at Shamrock Bowl Presentation,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/03/17/remarks-by-president-biden-and-taoiseach-leo-varadkar-of-ireland-at-shamrock-bowl-presentation/
"March 17, 2023",Remarks by President Biden and Taoiseach Leo Varadkar of Ireland at the Annual Friends of Ireland Luncheon,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/03/17/remarks-by-president-biden-and-taoiseach-leo-varadkar-of-ireland-at-the-annual-friends-of-ireland-luncheon/
"March 17, 2023",Remarks by President Biden and Taoiseach Leo Varadkar of Ireland Before Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/03/17/remarks-by-president-biden-and-taoiseach-leo-varadkar-of-ireland-before-bilateral-meeting/
"March 13, 2023",Remarks by President Biden and Prime Minister Anthony Albanese of Australia Before Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/03/13/remarks-by-president-biden-and-prime-minister-anthony-albanese-of-australia-before-bilateral-meeting/
"March 13, 2023",Remarks by President Biden and Prime Minister Rishi Sunak of the United Kingdom Before Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/03/13/remarks-by-president-biden-and-prime-minister-rishi-sunak-of-the-united-kingdom-before-bilateral-meeting/
"March 13, 2023","Remarks by President Biden, Prime Minister Albanese of Australia, and Prime Minister Sunak of the United Kingdom on the AUKUS Partnership",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/03/13/remarks-by-president-biden-prime-minister-albanese-of-australia-and-prime-minister-sunak-of-the-united-kingdom-on-the-aukus-partnership/
"March 10, 2023",Remarks by President Biden and European Commission President Ursula von der Leyen Before Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/03/10/remarks-by-president-biden-and-european-commission-president-ursula-von-der-leyen-before-bilateral-meeting/
"March 06, 2023",Remarks by President Biden at the 2023 International Association of Fire Fighters Legislative Conference,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/03/06/remarks-by-president-biden-at-the-2023-international-association-of-fire-fighters-legislative-conference/
"March 03, 2023",Remarks by President Biden and Chancellor Scholz of Germany Before Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/03/03/remarks-by-president-biden-and-chancellor-scholz-of-germany-before-bilateral-meeting/
"March 01, 2023",Remarks by President Biden at the Department of Homeland Security’s 20th Anniversary Ceremony,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/03/01/remarks-by-president-biden-at-the-department-of-homeland-securitys-20th-anniversary-ceremony/
"February 22, 2023",Remarks by President Biden Before Meeting with the Leaders of the Bucharest Nine,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/02/22/remarks-by-president-biden-before-meeting-with-the-leaders-of-the-bucharest-nine/
"February 21, 2023",Remarks by President Biden Ahead of the One-Year Anniversary of Russia’s Brutal and Unprovoked Invasion of Ukraine,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/02/21/remarks-by-president-biden-ahead-of-the-one-year-anniversary-of-russias-brutal-and-unprovoked-invasion-of-ukraine/
"February 21, 2023",Remarks by President Biden and President Andrzej Duda of Poland After Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/02/21/remarks-by-president-biden-and-president-andrzej-duda-of-poland-after-bilateral-meeting/
"February 20, 2023",Remarks by President Biden and President Zelenskyy of Ukraine in Joint Statement,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/02/20/remarks-by-president-biden-and-president-zelenskyy-of-ukraine-in-joint-statement/
"February 15, 2023","Excerpt from Remarks as Prepared for Delivery by President Biden on His Plan to Reduce the Deficit While Investing in America, Bringing Down Costs for Families, and Protecting and Strengthening Social Security and Medicare",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/02/15/excerpt-from-remarks-as-prepared-for-delivery-by-president-biden-on-his-plan-to-reduce-the-deficit-while-investing-in-america-bringing-down-costs-for-families-and-protecting-and-strengthening-s/
"February 10, 2023",Remarks by President Biden and President Lula da Silva of Brazil Before Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/02/10/remarks-by-president-biden-and-president-lula-da-silva-of-brazil-before-bilateral-meeting/
"January 25, 2023",Remarks by President Biden on Continued Support for Ukraine,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/01/25/remarks-by-president-biden-on-continued-support-for-ukraine/
"January 17, 2023",Remarks by President Biden and Prime Minister Rutte of the Netherlands Before Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/01/17/remarks-by-president-biden-and-prime-minister-rutte-of-the-netherlands-before-bilateral-meeting/
"January 13, 2023",Remarks by President Biden and Prime Minister Kishida of Japan Before Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/01/13/remarks-by-president-biden-and-prime-minister-kishida-of-japan-before-bilateral-meeting/
"January 10, 2023",Remarks by President Biden and Prime Minister Trudeau of Canada Before Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/01/10/remarks-by-president-biden-and-prime-minister-trudeau-of-canada-before-bilateral-meeting-2/
"January 09, 2023",Remarks by President Biden and President López Obrador of Mexico Before Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/01/09/remarks-by-president-biden-and-president-lopez-obrador-of-mexico-before-bilateral-meeting-3/
"January 08, 2023",Remarks by President Biden During Tour of the Border Wall,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/01/08/remarks-by-president-biden-during-tour-of-the-border-wall/
"December 21, 2022",Remarks by President Biden and President Zelenskyy of Ukraine in Joint Press Conference,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2022/12/21/remarks-by-president-biden-and-president-zelenskyy-of-ukraine-in-joint-press-conference/
"December 21, 2022",Remarks by President Biden and President Zelenskyy of Ukraine Before Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2022/12/21/remarks-by-president-biden-and-president-zelenskyy-of-ukraine-before-bilateral-meeting-2/
"December 19, 2022",Remarks by President Biden and President Lasso of Ecuador Before Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2022/12/19/remarks-by-president-biden-and-president-lasso-of-ecuador-before-bilateral-meeting/
"December 16, 2022","Remarks by President Biden at a Delaware Veterans Summit and PACT Act Town Hall | New Castle, DE",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2022/12/16/remarks-by-president-biden-at-a-delaware-veterans-summit-and-pact-act-town-hall-new-castle-de/
"December 15, 2022",Remarks by President Biden at the U.S.-Africa Leaders Summit Closing Session on Promoting Food Security and Food Systems Resilience,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2022/12/15/remarks-by-president-biden-at-the-u-s-africa-leaders-summit-closing-session-on-promoting-food-security-and-food-systems-resilience/
