Date,Title,URL
N/A,Remarks by National Economic Advisor Lael Brainard on President Biden’s Bold Plan for Housing,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/03/12/remarks-by-national-economic-advisor-lael-brainard-on-president-bidens-bold-plan-for-housing/
"March 12, 2024","Remarks by President Biden After Air Force One Arrival | Joint Base Andrews, MD",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/03/12/remarks-by-president-biden-after-air-force-one-arrival-joint-base-andrews-md/
"March 11, 2024","Remarks by President Biden on Lowering Healthcare Costs for American Families | Goffstown, NH",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/03/11/remarks-by-president-biden-on-lowering-healthcare-costs-for-american-families-goffstown-nh/
"March 11, 2024",Remarks by President Biden at the National League of Cities Congressional City Conference,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/03/11/remarks-by-president-biden-at-the-national-league-of-cities-congressional-city-conference-2/
"March 11, 2024","Remarks by President Biden at a Campaign Event | Atlanta, GA (March 9, 2024)",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/03/11/remarks-by-president-biden-at-a-campaign-event-atlanta-ga-march-9-2024/
"March 08, 2024","Remarks by President Biden at a Campaign Event | Philadelphia, PA",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/03/08/remarks-by-president-biden-at-a-campaign-event-philadelphia-pa/
"March 08, 2024","Remarks by President Biden in Press Gaggle | Rose Valley, PA",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/03/08/remarks-by-president-biden-in-press-gaggle-rose-valley-pa/
"March 08, 2024","Remarks by President Biden Before Air Force One Departure | Joint Base Andrews, MD",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/03/08/remarks-by-president-biden-before-air-force-one-departure-joint-base-andrews-md-3/
"March 08, 2024",Remarks by President Biden in State of the Union Address,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/03/08/remarks-by-president-biden-in-state-of-the-union-address-3/
"March 07, 2024",Excerpts from President Biden’s State of the Union Address as Prepared for Delivery,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/03/07/excerpts-from-president-bidens-state-of-the-union-address-as-prepared-for-delivery-3/
"March 05, 2024",Remarks by President Biden and Members of the Competition Council Announcing New Actions to Lower Costs for Hardworking Families by Fighting Corporate Rip-offs,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/03/05/remarks-by-president-biden-and-members-of-the-competition-council-announcing-new-actions-to-lower-costs-for-hardworking-families-by-fighting-corporate-rip-offs/
"March 05, 2024","Remarks by President Biden Before Boarding Air Force One | Hagerstown, MD",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/03/05/remarks-by-president-biden-before-boarding-air-force-one-hagerstown-md/
"March 01, 2024",Remarks by President Biden Before Marine One Departure,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/03/01/remarks-by-president-biden-before-marine-one-departure-46/
"March 01, 2024",Remarks by President Biden and Prime Minister Meloni of the Italian Republic,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/03/01/remarks-by-president-biden-and-prime-minister-meloni-of-the-italian-republic/
"March 01, 2024","Remarks by President Biden After Operation Briefing | Brownsville, TX",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/03/01/remarks-by-president-biden-after-operation-briefing-brownsville-tx/
"February 29, 2024",Remarks by President Biden Before Marine One Departure,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/02/29/remarks-by-president-biden-before-marine-one-departure-45/
"February 28, 2024",Remarks by President Biden on his Actions to Fight Crime and Make our Communities Safer,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/02/28/remarks-by-president-biden-on-his-actions-to-fight-crime-and-make-our-communities-safer/
"February 27, 2024",Remarks by President Biden Before a Meeting with Congressional Leaders,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/02/27/remarks-by-president-biden-before-a-meeting-with-congressional-leaders/
"February 27, 2024","Remarks by President Biden in Press Gaggle | New York, NY",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/02/27/remarks-by-president-biden-in-press-gaggle-new-york-ny/
"February 24, 2024",Remarks by President Biden at the Governors Ball Dinner,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/02/24/remarks-by-president-biden-at-the-governors-ball-dinner-2/
"February 23, 2024",Remarks by President Biden at the National Governors Association Winter Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/02/23/remarks-by-president-biden-at-the-national-governors-association-winter-meeting/
"February 23, 2024","Remarks by President Biden in Press Gaggle | San Francisco, CA",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/02/23/remarks-by-president-biden-in-press-gaggle-san-francisco-ca/
"February 22, 2024","Remarks by President Biden at a Campaign Reception | Los Altos Hills, CA",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/02/22/remarks-by-president-biden-at-a-campaign-reception-los-altos-hills-ca/
"February 22, 2024","Remarks by President Biden at a Campaign Reception | San Francisco, CA",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/02/22/remarks-by-president-biden-at-a-campaign-reception-san-francisco-ca-4/
"February 21, 2024","Remarks by President Biden at Campaign Event | San Francisco, CA",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/02/21/remarks-by-president-biden-at-campaign-event-san-francisco-ca/
"February 21, 2024","Remarks by President Biden at a Campaign Reception | Beverly Hills, CA",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/02/21/remarks-by-president-biden-at-a-campaign-reception-beverly-hills-ca/
"February 21, 2024","Remarks by President Biden on the Saving on a Valuable Education Plan | Culver City, CA",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/02/21/remarks-by-president-biden-on-the-saving-on-a-valuable-education-plan-culver-city-ca/
"February 20, 2024",Remarks by President Biden Before Marine One Departure,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/02/20/remarks-by-president-biden-before-marine-one-departure-44/
"February 19, 2024",Remarks by President Biden After Marine One Arrival,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/02/19/remarks-by-president-biden-after-marine-one-arrival-22/
"February 17, 2024","Remarks by President Biden During Press Gaggle | Rehoboth Beach, DE",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/02/17/remarks-by-president-biden-during-press-gaggle-rehoboth-beach-de/
"February 16, 2024","Remarks by President Biden on Supporting the Community in East Palestine, Ohio | East Palestine, OH",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/02/16/remarks-by-president-biden-on-supporting-the-community-in-east-palestine-ohio-east-palestine-oh/
"February 16, 2024",Remarks by President Biden on the Reported Death of Aleksey Navalny,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/02/16/remarks-by-president-biden-on-the-reported-death-of-aleksey-navalny/
"February 13, 2024",Remarks by President Biden on Senate Passage of the Bipartisan Supplemental Agreement,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/02/13/remarks-by-president-biden-on-senate-passage-of-the-bipartisan-supplemental-agreement/
"February 12, 2024",Remarks by President Biden and His Majesty King Abdullah II of Jordan After a Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/02/12/remarks-by-president-biden-and-his-majesty-king-abdullah-ii-of-jordan-after-a-meeting/
"February 12, 2024",Remarks by President Biden at the National Association of Counties Legislative Conference,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/02/12/remarks-by-president-biden-at-the-national-association-of-counties-legislative-conference/
"February 09, 2024",Remarks by President Biden and Chancellor Olaf Scholz of Germany Before Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/02/09/remarks-by-president-biden-and-chancellor-olaf-scholz-of-germany-before-bilateral-meeting/
"February 09, 2024","Remarks by President Biden at a Campaign Reception | New York, NY",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/02/09/remarks-by-president-biden-at-a-campaign-reception-new-york-ny-7/
"February 09, 2024","Remarks by President Biden at the House Democratic Caucus Issues Conference | Leesburg, VA",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/02/09/remarks-by-president-biden-at-the-house-democratic-caucus-issues-conference-leesburg-va/
"February 08, 2024",Remarks by President Biden,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/02/08/remarks-by-president-biden/
"February 08, 2024","Remarks by President Biden at a Campaign Reception | New York, NY",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/02/08/remarks-by-president-biden-at-a-campaign-reception-new-york-ny-5/
"February 07, 2024","Remarks by President Biden at a Campaign Reception | New York, NY",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/02/07/remarks-by-president-biden-at-a-campaign-reception-new-york-ny-6/
"February 06, 2024",Remarks by President Biden at a Reception in Recognition of Black History Month,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/02/06/remarks-by-president-biden-at-a-reception-in-recognition-of-black-history-month/
"February 06, 2024",Remarks by President Biden Urging Congress to Pass the Emergency National Security Supplemental Appropriations Act,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/02/06/remarks-by-president-biden-urging-congress-to-pass-the-emergency-national-security-supplemental-appropriations-act/
"February 05, 2024","Remarks by President Biden in Press Gaggle | Las Vegas, NV",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/02/05/remarks-by-president-biden-in-press-gaggle-las-vegas-nv/
"February 05, 2024","Remarks by President Biden During Greet with MGM Resorts Management and Culinary Leaders | Las Vegas, NV",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/02/05/remarks-by-president-biden-during-greet-with-mgm-resorts-management-and-culinary-leaders-las-vegas-nv/
"February 04, 2024","Remarks by President Biden at a Campaign Event | Las Vegas, NV",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/02/04/remarks-by-president-biden-at-a-campaign-event-las-vegas-nv/
"February 04, 2024","Remarks by President Biden at a Campaign Event | Henderson, NV",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/02/04/remarks-by-president-biden-at-a-campaign-event-henderson-nv/
"February 03, 2024","Remarks by President Biden and Vice President Harris at a Campaign Event | Wilmington, DE",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/02/03/remarks-by-president-biden-and-vice-president-harris-at-a-campaign-event-wilmington-de/
"February 01, 2024","Remarks by President Biden at a Political Event with United Auto Workers Members | Warren, MI",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/02/01/remarks-by-president-biden-at-a-political-event-with-united-auto-workers-members-warren-mi/
"February 01, 2024",Remarks by President Biden at the National Prayer Breakfast,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/02/01/remarks-by-president-biden-at-the-national-prayer-breakfast-3/
"January 31, 2024","Remarks by President Biden at a Campaign Reception | Miami, FL",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/01/31/remarks-by-president-biden-at-a-campaign-reception-miami-fl/
"January 30, 2024","Remarks by President Biden at a Campaign Reception | Jupiter, FL",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/01/30/remarks-by-president-biden-at-a-campaign-reception-jupiter-fl/
"January 30, 2024",Remarks by President Biden Before Marine One Departure,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/01/30/remarks-by-president-biden-before-marine-one-departure-43/
"January 28, 2024","Remarks by President Biden at a Political Event | West Columbia, SC",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/01/28/remarks-by-president-biden-at-a-political-event-west-columbia-sc/
"January 28, 2024","Remarks by President Biden at a Political Event | Columbia, SC",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/01/28/remarks-by-president-biden-at-a-political-event-columbia-sc/
"January 28, 2024","Remarks by President Biden at a Political Event at South Carolina’s First in the Nation Dinner | Columbia, SC",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/01/28/remarks-by-president-biden-at-a-political-event-at-south-carolinas-first-in-the-nation-dinner-columbia-sc/
"January 25, 2024","Remarks by President Biden on Investing in America and the Bipartisan Infrastructure Law | Superior, WI",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/01/25/remarks-by-president-biden-on-investing-in-america-and-the-bipartisan-infrastructure-law-superior-wi/
"January 24, 2024",Remarks by President Biden at a Political Event,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/01/24/remarks-by-president-biden-at-a-political-event/
"January 24, 2024","Remarks by President Biden at a Campaign Event | Manassas, VA",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/01/24/remarks-by-president-biden-at-a-campaign-event-manassas-va/
"January 22, 2024",Remarks by President Biden Before Meeting With His Task Force on Reproductive Healthcare Access,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/01/22/remarks-by-president-biden-before-meeting-with-his-task-force-on-reproductive-healthcare-access/
"January 19, 2024",Remarks by President Biden at the U.S. Conference of Mayors Winter Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/01/19/remarks-by-president-biden-at-the-u-s-conference-of-mayors-winter-meeting-2/
"January 18, 2024","Remarks by President Biden on High-Speed Internet Investments | Raleigh, NC",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/01/18/remarks-by-president-biden-on-high-speed-internet-investments-raleigh-nc/
"January 18, 2024",Remarks by President Biden Before Marine One Departure,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/01/18/remarks-by-president-biden-before-marine-one-departure-42/
"January 13, 2024",Remarks by President Biden Before Marine One Departure,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/01/13/remarks-by-president-biden-before-marine-one-departure-41/
"January 12, 2024","Remarks by President Biden After Tour of Allentown Fire Training Academy | Allentown, PA",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/01/12/remarks-by-president-biden-after-tour-of-allentown-fire-training-academy-allentown-pa/
"January 12, 2024","Remarks by President Biden During Tour of Nowhere Coffee Co. | Emmaus, PA",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/01/12/remarks-by-president-biden-during-tour-of-nowhere-coffee-co-emmaus-pa/
"January 08, 2024","Remarks by President Biden at a Political Event | Charleston, SC",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/01/08/remarks-by-president-biden-at-a-political-event-charleston-sc/
"January 05, 2024","Remarks by President Biden on the Third Anniversary of the January 6th Attack and Defending the Sacred Cause of American Democracy | Blue Bell, PA",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2024/01/05/remarks-by-president-biden-on-the-third-anniversary-of-the-january-6th-attack-and-defending-the-sacred-cause-of-american-democracy-blue-bell-pa/
"December 24, 2023",Remarks by President Biden Before Marine One Departure,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/12/24/remarks-by-president-biden-before-marine-one-departure-40/
"December 20, 2023",Remarks by President Biden After Marine One Arrival,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/12/20/remarks-by-president-biden-after-marine-one-arrival-21/
"December 20, 2023",Remarks by President Biden at the Wisconsin Black Chamber of Commerce,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/12/20/remarks-by-president-biden-at-the-wisconsin-black-chamber-of-commerce/
"December 20, 2023","Remarks by President Biden After Air Force One Arrival | Milwaukee, WI",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/12/20/remarks-by-president-biden-after-air-force-one-arrival-milwaukee-wi/
"December 20, 2023",Remarks by President Biden at a Campaign Reception,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/12/20/remarks-by-president-biden-at-a-campaign-reception-6/
"December 20, 2023","Remarks by President Biden Before Air Force One Departure | Milwaukee, WI",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/12/20/remarks-by-president-biden-before-air-force-one-departure-milwaukee-wi/
"December 19, 2023",Remarks by President Biden at Memorial Service for Justice Sandra Day O’Connor,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/12/19/remarks-by-president-biden-at-memorial-service-for-justice-sandra-day-oconnor/
"December 14, 2023",Remarks by President Biden on Progress to Lower Prescription Drug Costs,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/12/14/remarks-by-president-biden-on-progress-to-lower-prescription-drug-costs/
"December 13, 2023",Remarks by President Biden at a Meeting of the National Infrastructure Advisory Council,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/12/13/remarks-by-president-biden-at-a-meeting-of-the-national-infrastructure-advisory-council/
"December 13, 2023",Remarks by President Biden and President Zelenskyy of Ukraine in Joint Press Conference,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/12/13/remarks-by-president-biden-and-president-zelenskyy-of-ukraine-in-joint-press-conference-2/
"December 12, 2023",Remarks by President Biden and President Volodymyr Zelenskyy of Ukraine Before Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/12/12/remarks-by-president-biden-and-president-volodymyr-zelenskyy-of-ukraine-before-bilateral-meeting-4/
"December 12, 2023",Remarks by President Biden at a Campaign Reception,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/12/12/remarks-by-president-biden-at-a-campaign-reception-5/
"December 11, 2023",Remarks by President Biden at a Hanukkah Holiday Reception,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/12/11/remarks-by-president-biden-at-a-hanukkah-holiday-reception/
"December 11, 2023","Remarks by President Biden at a Campaign Reception | Philadelphia, PA",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/12/11/remarks-by-president-biden-at-a-campaign-reception-philadelphia-pa/
"December 11, 2023","Remarks by President Biden on the City of Philadelphia receiving a SAFER Grant Award to Fund the Philadelphia Fire Department | Philadelphia, PA",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/12/11/remarks-by-president-biden-on-the-city-of-philadelphia-receiving-a-safer-grant-award-to-fund-the-philadelphia-fire-department-philadelphia-pa/
"December 09, 2023","Remarks by President Biden at a Campaign Reception | Pacific Palisades, CA",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/12/09/remarks-by-president-biden-at-a-campaign-reception-pacific-palisades-ca/
"December 09, 2023","Remarks by President Biden at a Campaign Reception | Los Angeles, CA",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/12/09/remarks-by-president-biden-at-a-campaign-reception-los-angeles-ca/
"December 09, 2023","Remarks by President Biden on Investing in America | Las Vegas, NV",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/12/09/remarks-by-president-biden-on-investing-in-america-las-vegas-nv/
"December 06, 2023",Remarks by President Biden at the White House Tribal Nations Summit,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/12/06/remarks-by-president-biden-at-the-white-house-tribal-nations-summit-2/
"December 06, 2023","Remarks by President Biden Urging Congress to Pass His National Security Supplemental Request, Including Funding to Support Ukraine",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/12/06/remarks-by-president-biden-urging-congress-to-pass-his-national-security-supplemental-request-including-funding-to-support-ukraine/
"December 06, 2023",Remarks by President Biden After Marine One Arrival,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/12/06/remarks-by-president-biden-after-marine-one-arrival-20/
"December 06, 2023","Remarks by President Biden at a Campaign Reception | Boston, MA",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/12/06/remarks-by-president-biden-at-a-campaign-reception-boston-ma/
"December 06, 2023","Remarks by President Biden at a Campaign Reception | Washington, D.C.",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/12/06/remarks-by-president-biden-at-a-campaign-reception-washington-d-c/
"December 05, 2023","Remarks by President Biden at a Campaign Reception | Weston, MA",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/12/05/remarks-by-president-biden-at-a-campaign-reception-weston-ma-2/
"December 05, 2023","Remarks by President Biden at a Campaign Reception | Boston, MA",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/12/05/remarks-by-president-biden-at-a-campaign-reception-weston-ma/
"December 03, 2023",Remarks by President Biden at the 2023 Kennedy Center Honorees Reception,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/12/03/remarks-by-president-biden-at-the-2023-kennedy-center-honorees-reception/
"November 30, 2023",Remarks by President Biden at the National Christmas Tree Lighting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/11/30/remarks-by-president-biden-at-the-national-christmas-tree-lighting-2/
"November 30, 2023",Remarks by President Biden and President João Manuel Gonçalves Lourenço of the Republic of Angola Before Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/11/30/remarks-by-president-biden-and-president-joao-manuel-goncalves-lourenco-of-the-republic-of-angola-before-bilateral-meeting/
"November 29, 2023","Remarks by President Biden on How Bidenomics is Mobilizing Investments in Clean Energy Manufacturing and Creating Good-Paying Jobs in Communities Around the Country | Pueblo, CO",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/11/29/remarks-by-president-biden-on-how-bidenomics-is-mobilizing-investments-in-clean-energy-manufacturing-and-creating-good-paying-jobs-in-communities-around-the-country-pueblo-co/
"November 29, 2023","Remarks by President Biden Before Air Force One Departure | Pueblo, CO",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/11/29/remarks-by-president-biden-before-air-force-one-departure-pueblo-co/
"November 28, 2023","Remarks by President Biden at a Campaign Reception | Denver, CO",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/11/28/remarks-by-president-biden-at-a-campaign-reception-denver-co/
"November 27, 2023","Remarks by President Biden on New Actions to Strengthen Supply Chains, Lower Costs for Families, and Help Americans Get the Goods They Need",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/11/27/remarks-by-president-biden-on-new-actions-to-strengthen-supply-chains-lower-costs-for-families-and-help-americans-get-the-goods-they-need/
"November 24, 2023",Remarks by President Biden on the Release of Hostages from Gaza,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/11/24/remarks-by-president-biden-on-the-release-of-hostages-from-gaza/
"November 23, 2023",Remarks by President Biden and First Lady Jill Biden After Visiting with Local Firefighters,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/11/23/remarks-by-president-biden-and-first-lady-jill-biden-after-visiting-with-local-firefighters/
"November 23, 2023",Remarks by President Biden and First Lady Jill Biden in Phone Call During the Macy’s Thanksgiving Day Parade,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/11/23/remarks-by-president-biden-and-first-lady-jill-biden-in-phone-call-during-the-macys-thanksgiving-day-parade-2/
"November 20, 2023",Remarks by President Biden at Pardoning of the National Turkey,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/11/20/remarks-by-president-biden-at-pardoning-of-the-national-turkey-2/
"November 20, 2023","Remarks by President Biden and First Lady Jill Biden at Friendsgiving with Service Members and Military Families | Norfolk, VA",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/11/20/remarks-by-president-biden-and-first-lady-jill-biden-at-friendsgiving-with-service-members-and-military-families-norfolk-va/
"November 19, 2023","Remarks by President Biden Before Air Force One Departure | Norfolk, VA",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/11/19/remarks-by-president-biden-before-air-force-one-departure-norfolk-va/
"November 19, 2023","Remarks by President Biden and First Lady Jill Biden Before Military Families Movie Screening | Norfolk, VA",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/11/19/remarks-by-president-biden-and-first-lady-jill-biden-before-military-families-movie-screening-norfolk-va/
"November 17, 2023",Remarks by President Biden at the APEC Leaders Retreat Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/11/17/remarks-by-president-biden-at-the-apec-leaders-retreat-meeting/
"November 17, 2023",Remarks by President Biden and President Andrés Manuel López Obrador of Mexico Before Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/11/17/remarks-by-president-biden-and-president-andres-manuel-lopez-obrador-of-mexico-before-bilateral-meeting/
"November 17, 2023","Remarks by President Biden at APEC Dinner | San Francisco, CA",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/11/17/remarks-by-president-biden-at-apec-dinner-san-francisco-ca/
"November 16, 2023","Remarks by President Biden at the Indo-Pacific Economic Framework | San Francisco, CA",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/11/16/remarks-by-president-biden-at-the-indo-pacific-economic-framework-san-francisco-ca/
"November 16, 2023","Remarks by President Biden at an APEC Informal Dialogue and Working Lunch | San Francisco, CA",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/11/16/remarks-by-president-biden-at-an-apec-informal-dialogue-and-working-lunch-san-francisco-ca/
"November 16, 2023","Remarks by President Biden at the APEC CEO Summit | San Francisco, CA",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/11/16/remarks-by-president-biden-at-the-apec-ceo-summit-san-francisco-ca/
"November 16, 2023","Remarks by President Biden in a Press Conference | Woodside, CA",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/11/16/remarks-by-president-biden-in-a-press-conference-woodside-ca/
"November 16, 2023","Remarks by President Biden at a Welcome Reception for APEC Leaders | San Francisco, CA",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/11/16/remarks-by-president-biden-at-a-welcome-reception-for-apec-leaders-san-francisco-ca/
"November 15, 2023","Remarks by President Biden and First Lady Jill Biden After a Welcome Reception for APEC Leaders | San Francisco, CA",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/11/15/remarks-by-president-biden-and-first-lady-jill-biden-after-a-welcome-reception-for-apec-leaders-san-francisco-ca/
"November 15, 2023","Remarks by President Biden and President Xi Jinping of the People’s Republic of China Before Bilateral Meeting | Woodside, CA",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/11/15/remarks-by-president-biden-and-president-xi-jinping-of-the-peoples-republic-of-china-before-bilateral-meeting-woodside-ca/
"November 15, 2023","Remarks by President Biden at Campaign Reception | San Francisco, CA",https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/11/15/remarks-by-president-biden-at-campaign-reception-san-francisco-ca/
"November 14, 2023",Remarks by President Biden on Actions to Address the Climate Crisis,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/11/14/remarks-by-president-biden-on-actions-to-address-the-climate-crisis/
"November 13, 2023",Remarks by President Biden and President Joko Widodo of Indonesia Before Bilateral Meeting,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/11/13/remarks-by-president-biden-and-president-joko-widodo-of-indonesia-before-bilateral-meeting-2/
"November 13, 2023",Remarks by President Biden and First Lady Jill Biden Establishing the First-Ever White House Initiative on Women’s Health Research,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/11/13/remarks-by-president-biden-and-first-lady-jill-biden-establishing-the-first-ever-white-house-initiative-on-womens-health-research/
N/A,Remarks by President Biden Honoring the 2023 Stanley Cup Champion Las Vegas Golden Knights,https://bidenwhitehouse.archives.gov/briefing-room/speeches-remarks/2023/11/13/remarks-by-president-biden-honoring-the-2023-stanley-cup-champion-las-vegas-golden-knights/
